"0","2","26","4294967295","30.5","33","30.9","32.5","","","","只要有小白在，就能救悠娜！"
"","","","","34.3","37","34.5","37","","","","你就是……“哥哥”？"
"","","","","38","40.5","38.2","40","","","","不要！<LF>不要靠近我。"
"","","","","41.5","44.5","41.5","44.5","","","","就此别过了，多多保重"
"","","","","45.7","47.6","45.7","47.6","","","","“1400年后的未来”"
"","","","","105.65","106.5","105.65","106","","","","“走向灭亡的世界”<LF>"
"","","","","106.5","108.3","106","107.7","","","","“走向灭亡的世界”<LF>连那种东西也是魔物吗？"
"","","","","108.3","108.5","107.7","108.2","","","","拜托了！请住手！ <LF>连那种东西也是魔物吗？"
"","","","","108.5","109.5","108.2","109","","","","拜托了！请住手！<LF> "
"","","","","109.5","109.7","109","109.7","","","","拜托了！请住手！<LF>竟敢与吾等之王为敌"
"","","","","109.7","111","109.7","111.5","","",""," <LF>竟敢与吾等之王为敌"
"","","","","111","111.3","111.5","111.8","","","","我不想伤害同伴！ <LF>竟敢与吾等之王为敌"
"","","","","111.3","112","111.8","112.1","","","","我不想伤害同伴！<LF> "
"","","","","112","112.5","112.1","113","","","","我不想伤害同伴！<LF>哈哈哈哈哈哈哈！杀光、杀光、杀光、杀光！"
"","","","","112.5","113.5","113","115.5","","",""," <LF>哈哈哈哈哈哈哈！杀光、杀光、杀光、杀光！"
"","","","","113.5","117.3","115.5","117.3","","","","我有要保护的东西！我活着是有意义的！<LF>哈哈哈哈哈哈哈！杀光、杀光、杀光、杀光！"
"","","","","167.3","168.5","167.3","170","","","","大家都只是被人利用的工具罢了……<LF> "
"","","","","168.5","168.7","170","170.3","","","","大家都只是被人利用的工具罢了……<LF>我要结束这一切！"
"","","","","168.7","170","170.3","170.8","","",""," <LF>我要结束这一切！"
"","","","","170","170.3","170.8","171.1","","","","凯妮姐！危险！<LF>我要结束这一切！"
"","","","","170.3","171.5","171.1","171.5","","","","凯妮姐！危险！<LF> "
"","","","","171.5","171.7","171.5","171.7","","","","凯妮姐！危险！<LF>汝该不会是失去了吾等真正的记忆了吧！"
"","","","","171.7","175","171.7","175.3","","",""," <LF>汝该不会是失去了吾等真正的记忆了吧！"
"","","","","175","175.3","175.3","175.8","","","","真希望能再拖一百年……等轮到下一个世代<LF>汝该不会是失去了吾等真正的记忆了吧！"
"","","","","175.3","177.8","175.8","177.8","","","","真希望能再拖一百年……等轮到下一个世代<LF> "
"","","","","177.8","178.1","177.8","178.2","","","","真希望能再拖一百年……等轮到下一个世代<LF>吾心意已决！吾要和这些家伙并肩战斗！"
"","","","","178.1","180.5","178.2","181.5","","",""," <LF>吾心意已决！吾要和这些家伙并肩战斗！"
"","","","","180.5","180.7","181.5","182","","","","如果我还能在这个疯狂的世界逗留一点时间……<LF>吾心意已决！吾要和这些家伙并肩战斗！"
"","","","","180.7","184.5","182","184.5","","","","如果我还能在这个疯狂的世界逗留一点时间…… <LF> "
"","","","","184.5","186.5","184.5","187.5","","","","我想成为那家伙的剑，想为他而死！<LF> "
"","","","","186.5","186.8","187.5","187.8","","","","我想成为那家伙的剑，想为他而死！<LF>不行！凯妮姐——"
"","","","","186.8","189.5","187.8","189.5","","",""," <LF>不行！凯妮姐——"
"","","","","189.5","189.8","189.5","190.3","","","","我一定会救你！！<LF>不行！凯妮姐——"
"","","","","189.8","191.5","190.3","191.5","","","","我一定会救你！！<LF> "
"","","","","196","199","196.5","199","","","","谢谢你……一直陪着我"
""
