"0","2","26","4294967295","8.5","13.5","8.5","13.5","","","","(그리고 왕비…… 아니, 피아는 마음이 따뜻한 아이였습니다.)"
"","","","","14.5","17","14.5","17","","","","(도시의 모두가 좋아했죠……)"
"","","","","19","20.5","19","20.5","","","","(제군! 우리의 대장은 누구냐!?)"
"","","","","21","23.5","21","23.5","","","","(가면의 왕입니다!)"
"","","","","24","27","24","27","","","","(왕이 가장 사랑하는 사람은 누구냐!)"
"","","","","27.5","30","27.5","30","","","","(피아 왕비입니다!)"
"","","","","30.5","33","30.5","33","","","","(피아 왕비를 피로 더럽힌 것은 누구냐!)"
"","","","","34.5","36.5","34.5","36.5","","","","(늑대입니다!)"
"","","","","37","40.5","37","40.5","","","","(그렇다면 늑대 놈들을 갈갈이 찢는 것은 누구냐!)"
"","","","","41","44","41","44","","","","(왕의 부하인 저희 『가면족』입니다!)"
"","","","","45.5","49.5","45.5","49.5","","","","(이 늙은 몸도 미력하나마 참전하겠습니다.)"
"","","","","51","54.5","51","54.5","","","","(모든 백성의 집을 방문하여 동의를 얻는 데 시간이 걸렸습니다.)"
"","","","","55.5","57","55.5","57","","","","(모든……?)"
"","","","","58","63","58","63","","","","(죄송합니다. 어찌 됐든 규정에 적혀 있었으니까요.)"
"","","","","63.7","64.5","63.7","64.5","","","","(『규정』은……)"
"","","","","65","69","65","69","","","","(『속박하기 위해 있는 게 아니다. 자유를 알기 위해 존재하는 것이다.』)"
"","","","","70","71","70","71","","","","(뭐?)"
"","","","","72","76","72","76","","","","(왕이시여, 당신은 훌륭하게 선대의 유지를 계승하고 계십니다.)"
"","","","","76.5","78","76.5","78","","","","(너희들……)"
"","","","","79","84","79","84","","","","(어리석은 왕에게는 어리석은 백성이 따르는 법입니다…… 잊지 마시길.)"
"","","","","84.5","88","84.5","88","","","","(……그렇군. 정말로…… 모두 구제 불능이라니까.)"
""
