"0","2","26","4294967295","20.1","20.9","20","20.9","","","","Gib mir den Schlüssel!"
"","","","","21","22.4","21","21.5","","","","Genau!"
"","","","","24","25","24","25","","","","Wa... !?"
"","","","","28.1","29.1","28","29","","","","Nein!"
"","","","","56.8","59.9","57","58.5","","","","Gute Güte ..."
"","","","","62.8","64.5","62.6","64.5","","","","Yonah!"
"","","","","101.8","105.8","102.2","105","","","","Ist das der Anführer dieser Geschöpfe?"
"","","","","111","113","111","113","","","",""
"","","","","112","115","113.5","115","","","","Aaah!"
"","","","","115.7","116.8","116.5","117","","","","Mist."
"","","","","117","121","118.8","120.6","","","","Nein! Bleib zurück, Kainé! Verschließ die Tür!"
""
