"0","2","26","4294967295","1.8","4","2","4.3","","","","Este é o número 6."
"","","","","6","9","6","9","","","","Ela é minha irmã."
"","","","","12.3","14","12.3","14.3","","","","Essa coisa está viva!?"
"","","","","19.2","23","19.4","23","","","","Minha irmã é a maior arma já feita e..."
"","","","","23.5","25.5","23.5","25.5","","","","Sim? Prossiga."
"","","","","25.7","30.1","25.7","30.1","","","","E com seu poder, eu poderia erradicar minha maldição de petrificação."
"","","","","31.5","32.8","31.7","32.9","","","","Então, qual é o plano aqui?"
"","","","","33","35.3","33.1","35.3","","","","Primeiro você tem que me prometer algo."
"","","","","35.5","36.8","36","36.8","","","","Hum?"
"","","","","37.6","42.7","37.6","42","","","","Se minha irmã de alguma forma consegue me engolir..."
"","","","","45.5","48.5","45.7","48.5","","","","Se o eu original se perder..."
"","","","","49","52","49.2","52","","","","Receio que tente machucar todos vocês."
"","","","","54","55.9","54.2","55.9","","","","E se isso acontecer-"
"","","","","56.15","57.25","56.4","57.4","","","","Não, espere!"
"","","","","58.5","60.8","58.8","60.8","","","","Então eu quero que você me mate."
"","","","","64.5","67","65.5","67.5","","","","Você tem que tirá-lo de lá agora!"
"","","","","68.7","69.9","68.5","69","","","","Eu estou trabalhando nisso."
"","","","","70.6","73.4","69.6","72.4","","","","Não vamos perder mais ninguém!"
""
