"0","2","26","4294967295","1.3","7.8","1.8","7.8","","","","Leben ... Bleib am Leben ... Bleib am Leben!"
"","","","","8","10.9","8","9","","","","Großmutter ...?"
"","","","","11.5","15","11.5","15","","","","Kainé, du musst leben! Du musst zu uns zurückkommen!"
"","","","","26","29","26","29","","","","Oh ... Hey ..."
"","","","","30.8","31.5","30.8","31.5","","","","Ah!"
"","","","","46.7","51.6","46.9","51.6","","","","Emil. Du warst derjenige, der mich gerufen hat, wie?"
"","","","","54","57","54.3","57","","","","Du erkennst mich ... noch immer?"
"","","","","57.3","61.8","57.5","61","","","","Natürlich. Ich habe dich sofort erkannt."
"","","","","62","65.5","62","65","","","","Danke, Kainé."
"","","","","67.8","69.7","67.8","70","","","","Willkommen zurück, Kainé."
"","","","","72","74","72.3","74.3","","","","Oha. Du bist aber groß geworden."
"","","","","76.6","78.7","76.6","78.7","","","","Und ... Wie lange ist es her?"
"","","","","78.8","80.5","79","80.5","","","","Fünf Jahre."
""
