"0","2","26","4294967295","4","11","5","11","","","","Arrêter ? Non ! Ça n'arrêtera jamais ! Aaaaaaaah !"
"","","","","19.5","20","19.5","20","","","","Le pont !"
"","","","","20.2","23","20.2","23","","","","Malédiction ! Nous sommes pi... pié... piégés !"
"","","","","24","25.5","24","25.5","","","","J'ai une idée !"
"","","","","33.9","34.8","34.4","34.8","","","","......!"
"","","","","42","44","42.6","45","","","","J'ai bien peur que notre route s'arrête ici !"
"","","","","45","46.5","45","46.5","","","",""
"","","","","49","50","49","50","","","","Tout va bien se passer."
"","","","","51","52","51","52","","","","Hein ?"
"","","","","55","59.3","55","61","","","","Vous savez... quand j'étais jeune, je... je haïssais mes yeux."
"","","","","62.7","67","63","67","","","","Et maintenant que j'ai vieilli, je hais ce que mon corps est devenu."
"","","","","68.4","74","68","76","","","","Mais il y a quelque chose en plus. Une sorte de fierté... Vous voyez ? Et puis..."
"","","","","77.2","81","77.5","81","","","","Sans tout ça, je n'aurais jamais pu devenir votre ami."
"","","","","83.7","88","83.7","88","","","","Adieu, mes amis. Merci pour tout."
"","","","","90.8","91.8","90.8","91.8","","","","Émile ?"
"","","","","92.5","101.3","92.5","101.3","","","","Longtemps, je ne pouvais que détruire. Aujourd'hui, j'ai enfin une chance de pouvoir sauver quelque chose."
"","","","","101.7","102.5","101.7","102.5","","","","Non !"
"","","","","105.5","107.5","105.5","107.5","","","","Maintenant, poursuivez votre route, d'accord ?"
"","","","","108","108.8","108","108.8","","","","Émile !"
"","","","","109.6","112","109.6","112","","","","Ne vous inquiétez pas pour moi. Je vais m'en sortir !"
"","","","","118","120","118","120","","","","Émile ! Émile !"
"","","","","121.4","128.3","123","128.3","","","","Émile, espèce d'abruti, reviens ici ! ÉMIIILE !"
"","","","","135","136","135","136","","","","Oh là là..."
"","","","","137.5","142","137.5","142","","","","Kainé est vraiment instable, et Weiss n'arrête pas de se disputer avec les autres."
"","","","","143","146.5","143","146.5","","","","J'espère qu'ils arriveront à rester soudés quand je ne serai plus là."
"","","","","148","151","148","151","","","","Enfin bon, j'imagine qu'ils devront se débrouiller."
"","","","","161","162","161","162","","","","Les amis..."
"","","","","165.3","166.3","165.3","166.3","","","","Je..."
"","","","","172.8","183","172.8","183","","","","Je veux... vous revoir. Je veux tous vous revoir. Juste une dernière fois."
"","","","","188.3","196","188.3","196","","","","J'ai peur... Je ne veux pas mourir..."
"","","","","204","206.9","204","206.9","","","","  "
""
