"0","2","26","4294967295","2.7","4.7","2.7","5.2","","","","Ouah ! Il doit y avoir des tonnes de machines, ici !"
"","","","","5.2","8.4","5.5","8.4","","","","Oui... Reste à savoir combien nous serviront."
"","","","","9.8","13","10","13.2","","","","Ouah ! Regarde ! Elle a l'air flambant neuve !"
"","","","","14","17","14","17","","","","Hé, fais attention, d'accord ? Cet endroit est dangereux !"
"","","","","19.5","20.8","19.5","20.8","","","","Tout ira bien !"
"","","","","24.9","25.5","24.9","25.5","","","","Oh non !"
"","","","","26","27","26","27","","","","Hein ?"
"","","","","28.9","29.4","28.9","29.4","","","","Attention !"
"","","","","48.8","49.9","48.8","49.9","","","","Jakob ?!"
"","","","","50.1","54","50.1","54","","","","Non, non, c'est impossible... Jakob ? Jakob !"
"","","","","66.5","70","66.5","70","","","","Nooooooooon !"
""
