"0","2","26","4294967295","13.6","15.85","13.6","15.85","","","","¿Qué he hecho?"
"","","","","17.2","22.6","17.2","22.6","","","","He matado a gente inocente... Los he matado a todos."
"","","","","25.5","28.8","25.5","27","","","","Pero nos has salvado."
"","","","","29","29.5","29","29.5","","","","¿Eh...?"
"","","","","29.7","32.7","29.7","32.7","","","","Si no hubiera sido por ti, estaríamos todos muertos."
"","","","","33.1","34.2","33.3","34.2","","","","Estamos en deuda contigo."
"","","","","35.5","39.7","35.7","39.7","","","","Pero..., pero yo..."
"","","","","39.7","40.5","39.7","40.5","","","","No pasa nada."
"","","","","52.1","57.5","52.1","57.5","","","","De verdad. No mires hacia atrás."
""
