"0","2","26","4294967295","39.5","45.2","39.8","45.2","","","","Ora ricordo. Ricordo ogni cosa."
"","","","","53.4","57.2","53.8","57.5","","","","Eravamo umani. Dei semplici esseri umani."
"","","","","59","63.1","59.5","63.3","","","","Un normalissimo gruppo di bambini, come tutti gli altri."
"","","","","66","69","66.6","69","","","","Poi... ci portarono qui."
"","","","","71.5","74.5","71.8","74.5","","","","Volevano farci diventare delle armi..."
"","","","","75.3","79.3","75.7","79.7","","","","Ci sottoposero a terribili esperimenti magici."
"","","","","79.8","84.5","80.2","84.8","","","","Gli esperimenti ebbero il risultato sperato. Riuscirono a creare l'arma ""perfetta""."
"","","","","85","88.5","85.5","88.7","","","","A quell'arma diedero il nome di Numero 6."
"","","","","92.5","98","93","98.1","","","","Tuttavia, in breve tempo persero il controllo di Numero 6. L'esperimento fu archiviato come fallimentare."
"","","","","98.6","104.3","99","104.3","","","","A quel punto, l'obiettivo divenne creare un'arma in grado di pietrificare e neutralizzare Numero 6."
"","","","","104.3","108.8","104.7","109.2","","","","Fu così che crearono me. Numero 7. "
"","","","","109.5","111.7","110","112.3","","","","Non sono altro che... un'arma."
"","","","","112.5","116","112.6","116","","","","Tu per noi non sei un'arma. Sarai sempre e solo Emil."
"","","","","120.3","121.5","120.7","121.5","","","","Grazie."
""
