"0","2","26","4294967295","15","16.8","15","16.8","","","","(¡Fyra! ¡Fyra!)."
"","","","","20.7","22.5","20.7","22.5","","","","(¡No! ¡¿Por qué me has protegido?!)."
"","","","","23.2","25","23.2","25","","","","(¡Fyra! ¡Di algo, por favor!)."
"","","","","27.4","37.5","27.4","37.5","","","","(Ya basta, mi marido... La gente... está nerviosa)."
"","","","","38.3","41","38.3","41","","","","(¡Eso da igual! Fyra, tú...)."
"","","","","44.5","46","44.5","46","","","","(Gracias...)."
"","","","","48","50","48","50","","","","(Te pondrás bien)."
"","","","","52.5","68","52.5","68","","","","(Gracias por aceptar... a alguien como yo... como esposa)."
"","","","","71","77","71","77","","","","(¡Fyra! ¡No! ¡No te vayas! ¡Fyra! ¡Fyra! ¡Vuelve!)."
"","","","","79","80.5","79","80.5","","","","(Se ha ido, mi señor)."
"","","","","82","85","82","85","","","","(Jamás habrá una reina más gloriosa y brillante)."
"","","","","85.5","87.9","85.5","87.9","","","","(Fyra...)."
"","","","","88.3","90","88.3","90","","","","(¡Tu vida acababa de empezar!)."
"","","","","91","96.5","91","96.5","","","","(Viniste de otras tierras... Habías tenido una vida complicada...)."
"","","","","97","100","97","100","","","","(¡Pero ibas a ser feliz al fin!)."
"","","","","101","102","101","102","","","","(Mi señor...)."
"","","","","108","114","108","114","","","","(Íbamos a viajar, a ver cosas nuevas y a estar juntos)."
"","","","","116","119","116","119","","","","(Íbamos a estar juntos para siempre)."
"","","","","120","123.5","120","123.5","","","","(¡Nos los habíamos prometido!)."
"","","","","131.5","134.9","131.5","134.9","","","","(¡Tomen las armas! ¡Los lobos morirán esta noche!)."
"","","","","136.9","141.7","136.5","141.85","","","","Yo me lo replantearía, majestad. Se acerca una batalla de la que no podréis salir vencedor."
"","","","","141.9","143","141.9","143","","","","(¡No deberíamos hacerlo, mi señor!)."
"","","","","143","144.2","143","144.2","","","","(¡Pues iré yo!)."
"","","","","144.2","145","144.2","145","","","","(¡No puede, mi señor!)."
"","","","","145.3","151","145.3","151","","","","(¡Deben morir! ¡Voy a matar a los lobos! ¡A todos!)."
"","","","","155","158","155","158","","","","(¡La reina no estaría nada satisfecha con esta decisión!)."
"","","","","158.7","160","158.7","160","","","","(......)"
"","","","","160","164","160","164","","","","(Usted es el rey y el líder del Pueblo enmascarado)."
"","","","","166","168.5","166","168.5","","","","(Se debe a su pueblo y a sus hogares)."
"","","","","168.6","172","168.6","172","","","","(Aunque la amenaza de los lobos sea considerable, primero debemos reforzar las defensas de Fachada)."
"","","","","173.5","180","173.5","180","","","","(Se lo ruego, no manche de vergüenza la memoria de la reina. Como rey... o como marido)."
""
