"0","2","26","4294967295","5.3","11","5.3","11","","","","¿Devola? ¡Devola!"
"","","","","21.5","26.4","24","26.6","","","","Popola... ¿Estás llorando?"
"","","","","27.1","30","27.3","30","","","","¡No! ¡No te mueras!"
"","","","","30.8","34.7","31","34.9","","","","¿Sabes, Popola? Ahora entiendo por qué somos gemelas."
"","","","","35.95","41.3","36.5","41.3","","","","Es porque..., porque nacimos sin alma."
"","","","","42","48.5","43","48.8","","","","Devola, no puedo parar la hemorragia. Ay, Dios, ¡no puedo pararla!"
"","","","","49","57.9","49","57.9","","","","Este mundo es... demasiado solitario para alguien sin alma. Hay demasiada... frialdad."
"","","","","64.7","73","65","73","","","","Carecemos de alma... y, aun así, podemos llorar. Es algo extraño."
"","","","","75","78","75","78","","","","Lo siento, hermanita. Te... quiero."
"","","","","78.5","84","78.3","83","","","","¿Devola? ¡Devola! ¡No te vayas!"
"","","","","84","87.6","84.5","87","","","","¡No! ¡No, no puedo estar sola!"
"","","","","87.8","92","89","91","","","","¡Devolaaa!"
"","","","","98.9","103.4","99.4","103.4","","","","Popola, vamos a parar esto ahora."
"","","","","105.6","111.1","106.3","111.1","","","","¿Parar? ¿Parar? ¿Quieres que pare?"
"","","","","114.1","117.4","114.1","117.4","","","","¿Crees que puedo permitirme el lujo de parar?"
"","","","","118.3","122.5","118.3","124","","","","¡¿Rebanas a mi hermana como si fuera un animal y me pides que pare?!"
"","","","","124.4","126.25","124.8","126.25","","","","¡Popola, espera! No tiene por qué..."
"","","","","126.4","129.3","126.9","130.8","","","","¡Aquí no va a parar nadie! ¡Es muy tarde para parar!"
"","","","","129.4","132.5","131.2","133","","","","¡Aquí no va a parar... nadieeeee!"
""
