"0","2","26","4294967295","2.7","4.7","2.7","5.2","","","","Ci sono un sacco di macchinari qui dentro!"
"","","","","5.2","8.4","5.5","8.4","","","","Già, ma non so quanti ne possiamo usare."
"","","","","9.8","13","10","13.2","","","","Oh, wow! Guarda qua! Sembra nuovo di zecca!"
"","","","","14","17","14","17","","","","Ehi, fa' attenzione! È pericoloso qui!"
"","","","","19.5","20.8","19.5","20.8","","","","Tranquillo!"
"","","","","24.9","25.5","24.9","25.5","","","","Oh, no!"
"","","","","26","27","26","27","","","","Eh?"
"","","","","28.9","29.4","28.9","29.4","","","","Attenzione!"
"","","","","48.8","49.9","48.8","49.9","","","","Jakob?!"
"","","","","50.1","54","50.1","54","","","","No, non è possibile... Jakob? Jakob!"
"","","","","66.5","70","66.5","70","","","","Nooooooooo!"
""
