"0","2","26","4294967295","2.5","3.5","2.5","3.5","","","","Wait!"
"","","","","27","28.2","27","28.2","","","","Brother..."
"","","","","30.5","31.3","30.5","31.3","","","","Yonah..."
"","","","","40.1","41","40.1","41","","","","Huh?"
"","","","","46","48.2","46","48.2","","","1","Yonah..."
"","","","","50","58.8","50","58.5","","","","Please, just...just stop. I don't...want to do this anymore."
"","","","","59.3","66.5","59.5","65","","","","I don't need someone else's body. I don't want it."
"","","","","66.8","69.7","66.8","69.7","","","1","Someone else? No, Yonah! They were ours to begin with!"
"","","","","69.7","75.3","69.7","75","","","","There's another girl inside this body. I can hear her."
"","","","","76","81.7","76.5","82","","","","She won't stop crying. She says she wants to see her brother."
"","","","","82","83.6","82.3","83.6","","","","Yonah's been possessed!?"
"","","","","84.5","89.8","85","89.8","","","","This girl loves her brother, too. Just as much as I do."
"","","","","90.5","97","90.5","96","","","","It's not right, you know? It's not right that she can't see him."
"","","","","97.3","105","97.3","105","","","1","Yonah, stop. Please..."
"","","","","115","118","115.5","118","","","","It's you...isn't it?"
"","","","","124","130","124.5","130","","","","Yes. It's me. Let's go home."
"","","","","146.5","149.7","146.5","149.7","","","1","Stop! Listen to me! Yonah, please!"
"","","","","165","178","167","177","","","","I...I'm really sorry. I just... I don't know what to... I'm so very sorry."
"","","","","179","189.6","179","189","","","","No matter what, just know that...I love you."
"","","","","200.3","203.2","201","203.2","","","","Hurry! The Shade that possessed her is gone!"
"","","","","204.8","210.3","204.8","210.3","","","1","No... NOOOOOO!"
""
