"0","2","26","4294967295","16","17.5","16","17.5","","","","카이네……"
"","","","","37.3","41","37.6","41","","","","카이네…… 함께 돌아가자."
"","","","","43.1","44.5","43.5","44.5","","","","들리나?"
"","","","","45.9","51.3","46.3","51.5","","","","나는 오랫동안 카이네 안에 살면서 녀석을 괴롭혔다."
"","","","","52.2","57.9","52.5","57.9","","","","그 말인즉슨 카이네의 고통을 피부로 느꼈다는 뜻이다."
"","","","","59","62","59.3","63","","","","정신이 아찔할 정도의 고통을."
"","","","","63.1","68.2","63.7","68.2","","","","그러니까 나는 안다. 지금 카이네에게 고통은 없다."
"","","","","69.3","75","69.8","75","","","","네 덕에 카이네는 용서받고, 구원받았다."
"","","","","77","79.8","77.5","80.5","","","","카이네의 마지막 말을 전하겠다."
"","","","","81.5","83","82","83","","","","고마워……"
"","","","","86.8","88","87","88","","","","카이네……"
"","","","","106.6","112","107","112.3","","","","쭉 함께 있을 거야."
""
