"0","2","26","4294967295","8.5","13.2","8.5","11","","","","おにい……ちゃん？"
"","","","","17.6","19.5","17.6","18.5","","","","ヨナッ！"
"","","","","25","28.4","25","28.4","","","","これ……ヨナの……体？"
"","","","","28.3","31.9","28.3","31.9","","","","そうだよ。おまえ“だけ”の体だ。"
"","","","","35.2","40.5","35.2","40.5","","","","おにいちゃん、おおきくなってる。オトナの人みたい……"
"","","","","40.8","44.6","40.8","44.6","","","","ああ。あれからすこし、時間が経ったんだ。"
"","","","","44.7","48","44.7","47","","","","ヨナはずっと眠っていたの？"
"","","","","49.8","51.6","49.8","51.6","","","","ああ……"
"","","","","52.1","56.5","52.1","56.5","","","","物語のおひめさまになったみたいね。"
"","","","","57.7","62","57.7","62","","","","ヨナ、良かった。本当に良かった！"
"","","","","63.2","65","63.2","65","","","","おにいちゃん……"
"","","","","67.5","68.3","67.7","68.3","","","","カイネ？"
"","","","","71.5","74.8","71.5","74.8","","","","妹と仲良く、平和に暮らせ。"
"","","","","75","77","75","76","","","","カイネはどうするんだ？"
"","","","","77.1","78","77.5","78","","","","私は……"
"","","","","78","79.5","78","80","","","","もしよかったら、俺達と……"
"","","","","82.7","85","83","84.5","","","","遠慮しておこう。"
"","","","","85","90","85.5","90","","","","私にはまだ片付けなければいけない問題があるからな。"
"","","","","90.5","91.5","90.5","91.5","","","","問題……？"
"","","","","91.8","99","91.8","98","","","","個人的なことだ。では、元気でな。"
"","","","","99.8","100.7","100","100.7","","","","カイネ……"
"","","","","100.7","103.5","100.7","103","","","","おにいちゃん、見て。"
"","","","","106.5","108","107","108.3","","","","きれい！"
"","","","","114.3","118.7","114.5","119.7","","","","『光を見たい』って、誰かがずっと叫んでた……"
"","","","","121.5","125","121.8","125","","","","やっと、見られたね。"
""
