"0","2","26","4294967295","24","29","24","29","","","","...mil... Em... ...l. ...Emil!"
"","","","","36.8","39.2","36.8","38","","","","Halua..."
"","","","","41","44","41","43","","","","Emil, svegliati."
"","","","","48","51.5","48","51.5","","","","Halua, io..."
"","","","","52.5","56.5","52.5","56","","","","Va tutto bene. È finita."
"","","","","58.3","62.5","58.3","62","","","","Veglierò sempre su di te, Emil."
"","","","","63.6","66.5","64","66.5","","","","Grazie, Halua."
"","","","","72.2","73","72.2","73","","","","Emil!"
"","","","","73.4","74.5","73.7","74.6","","","","Sì?"
"","","","","75.2","77.3","75.2","77","","","","Stai bene?"
"","","","","78","83","78.3","83.3","","","","Sono... Sono ancora vivo! Il potere di mia sorella scorre dentro di me!"
"","","","","84","86.4","84","86.4","","","","Ora credo di poter controllare le mie abilità!"
"","","","","88","91.6","88","91.6","","","","Sì, sì, davvero meraviglioso. Ma ora andiamocene di qui!"
"","","","","91.7","96.5","91.7","96.5","","","","Aspettate. Non... Non ci vedo molto bene."
"","","","","98.3","99.5","98.6","99.5","","","","......!"
""
