"0","2","26","4294967295","7.9","10","7.9","10","","","","大丈夫か？……ヨナ！"
"","","","","10.8","13.5","10.8","13.5","","","","おにいちゃんこそ……だいじょうぶ？"
"","","","","13.6","16","13.6","16","","","","あんなヤツら、何てことないさ。"
"","","","","16.3","22","16.3","22.4","","","","よかった……あ、コレ、さっき見つけたの……"
"","","","","22.8","25.8","22.8","25.8","","","","……クッキー？ヨナの大好物じゃないか！"
"","","","","25.9","28.8","25.9","28.8","","","","うん！おにいちゃんと、はんぶんこ……する。"
"","","","","29","31","29","30","","","","いいよ、僕は。"
"","","","","31.8","34","31.8","34","","","","おにいちゃんといっしょに食べたい。"
"","","","","36.3","38","36.3","38","","","","……じゃあ、ちいさいほうを。"
"","","","","38","44.6","38","44.6","","","","ううん。おにいちゃんは、おとうさんとおかあさんの分までたべ……"
"","","","","50.7","53","51.1","53","","","","ヨナ！？ヨナッ！！"
"","","","","54","65.4","54","63","","","","クッキー……落とし……ちゃった……ごめんね。"
"","","","","65.4","70","65.6","70","","","","そんな……なぜ……"
"","","","","70.8","79.5","70.8","79.5","","","","ヨナ、いっつも助けてもらって……ばっかりだった……から。"
"","","","","79.6","84","79.6","84","","","","ダメだっ！ヨナ……ヨナッ！！！"
"","","","","92.5","94","92.5","94","","","","誰か……"
"","","","","95.3","101.5","95.5","101.5","","","","誰かヨナを助けてください！誰かぁ！"
"","","","","140.7","144","140.7","142","","","","ヨナ……"
""
