"0","2","26","4294967295","1.8","4","2","4.3","","","","這就是終極兵器『６號』。"
"","","","","6","9","6","9","","","","我的……姊姊。"
"","","","","12.3","14","12.3","14.3","","","","她還活著！？"
"","","","","19.2","23","19.4","23","","","","姊姊是『最強』兵器，所以……"
"","","","","23.5","25.5","23.5","25.5","","","","所以……？怎麼樣？"
"","","","","25.7","30.1","25.7","30.1","","","","只要能獲得她的魔力，我應該就能解除石化……"
"","","","","31.5","32.8","31.7","32.9","","","","可是要怎麼做？"
"","","","","33","35.3","33.1","35.3","","","","拜託你們！請答應我！"
"","","","","35.5","36.8","36","36.8","","","","？"
"","","","","37.6","42.7","37.6","42","","","","如果我被姊姊給吞噬，"
"","","","","45.5","48.5","45.7","48.5","","","","我變得不是原本的自己……"
"","","","","49","52","49.2","52","","","","說不定會傷害各位。"
"","","","","54","55.9","54.2","55.9","","","","所以……到時候，"
"","","","","56.15","57.25","56.4","57.4","","","","別這麼做！"
"","","","","58.5","60.8","58.8","60.8","","","","請殺了我。"
"","","","","64.5","67","65.5","67.5","","","","喂！快去幫他！把艾米爾拉回來！！"
"","","","","68.7","69.9","68.5","69","","","","我知道！"
"","","","","70.6","73.4","69.6","72.4","","","","我已經下定決心，不會再失去任何人了！"
""
