"0","2","26","4294967295","1.3","7.8","1.8","7.8","","","","……活過來……活……過來……活過來！"
"","","","","8","10.9","8","9","","","","……奶奶……？"
"","","","","11.5","15","11.5","15","","","","凱寧姊，活過來！請妳回來吧！！"
"","","","","26","29","26","29","","","","……你們……？"
"","","","","30.8","31.5","30.8","31.5","","","","啊。"
"","","","","46.7","51.6","46.9","51.6","","","","艾米爾，剛剛呼喚我的人是你吧？"
"","","","","54","57","54.3","57","","","","……妳認得出我嗎？"
"","","","","57.3","61.8","57.5","61","","","","艾米爾就是艾米爾，我不會認錯的。"
"","","","","62","65.5","62","65","","","","凱寧姊……謝謝妳。"
"","","","","67.8","69.7","67.8","70","","","","歡迎回來，凱寧。"
"","","","","72","74","72.3","74.3","","","","……你長得這麼高了。"
"","","","","76.6","78.7","76.6","78.7","","","","我到底……睡了多久？"
"","","","","78.8","80.5","79","80.5","","","","五年。"
""
