"0","2","26","4294967295","8.4","10.4","8.4","10.4","","","","艾米爾，你記住。"
"","","","","14.9","17.5","15.1","17","","","","凱寧姊……？"
"","","","","22","27","22.1","26.5","","","","這不是罪過，這件事本身並不是罪過。"
"","","","","27.75","29.8","27.75","29.8","","","","你自己才是最重要的。"
"","","","","30","33","30","33","","","","千萬別忘記了。"
"","","","","48.5","53","48.5","53","","","","嗯，這是？……魔物！為什麼？"
"","","","","54","56.8","54.1","56.5","","","","這是受到詛咒的武器。"
"","","","","57.2","61.3","57.5","61.8","","","","原本以為完成復仇後，現在已經不需要它了。"
"","","","","62","69","62.3","69","","","","而我的生命也會就此了結。"
"","","","","70.4","74.3","70.7","74.3","","","","就如同這隻手臂跟我都有著活下去的意義一樣，"
"","","","","74.4","77","74.6","77","","","","你也一定會有未來的。"
"","","","","78.2","79.2","78.5","79.2","","","","凱寧姊……"
"","","","","81.2","85.7","81.6","85","","","","但如果我的這身體……"
"","","","","101.7","103","101.7","103","","","","怎麼會……"
""
