"0","2","26","4294967295","24","29","24","29","","","","...mil... Em... ...l. ...Emil!"
"","","","","36.8","39.2","36.8","38","","","","Halua..."
"","","","","41","44","41","43","","","","Emil, wake up."
"","","","","48","51.5","48","51.5","","","","Halua, I..."
"","","","","52.5","56.5","52.5","56","","","","It's okay. It's over now."
"","","","","58.3","62.5","58.3","62","","","","I'll always be watching over you, Emil."
"","","","","63.6","66.5","64","66.5","","","","Thank you, Halua."
"","","","","72.2","73","72.2","73","","","","Emil!"
"","","","","73.4","74.5","73.7","74.6","","","","Yeah?"
"","","","","75.2","77.3","75.2","77","","","","Are you all right?"
"","","","","78","83","78.3","83.3","","","","I'm...still alive! I feel my sister's power inside me!"
"","","","","84","86.4","84","86.4","","","","I think I can control my abilities now!"
"","","","","88","91.6","88","91.6","","","","Yes, we're all quite pleased. Now get out here already!"
"","","","","91.7","96.5","91.7","96.5","","","","Just a second. I can't...I can't see very well."
"","","","","98.3","99.5","98.6","99.5","","","","......!"
""
