"0","2","","","2.2","2.9","2.2","2.9","","","","Basta! No!"
"","","","","12.1","16.5","12.3","16.5","","","1","Non avere paura... Presto..."
"","","","","17","23","16.6","23","","","1","Presto assumerò una forma umana e finalmente potrò..."
"","","","","25.5","28","25.5","28.5","","","","Che stai facendo?! Così ti farai ammazzare!"
"","","","","40.5","43.5","40.5","43.5","","","","Fermati! Non fare del male a queste persone!"
"","","","","45.5","50.5","45.5","50.5","","","","Non vuoi... andare a vedere il mare insieme...?"
"","","","","52","55","52","55","","","","Mi hai mentito per tutto questo tempo?!"
"","","","","56","61.5","56","61.5","","","","Ma mi hai chiesto di cantare..."
"","","","","62","65.5","62","65.5","","","","Tu... Tu sei un mostro!"
""
