"0","2","26","4294967295","4","11","5","11","","","","このっ、オマエ……ラ……コロス！！！アアアアアアアッ！"
"","","","","19.5","20","19.5","20","","","","橋が！"
"","","","","20.2","23","20.2","23","","","","まずい！スススス、進めなくなるぞ。"
"","","","","24","25.5","24","25.5","","","","ぼくが何とかします！"
"","","","","33.9","34.8","34.4","34.8","","","","あ！"
"","","","","42","44","42.6","45","","","","だめか！クソッ！"
"","","","","45","46.5","45","46.5","","","",""
"","","","","49","50","49","50","","","","だいじょうぶです。"
"","","","","51","52","51","52","","","","？"
"","","","","55","59.3","55","61","","","","ぼく……少年だった頃の石化させてしまう目も、"
"","","","","62.7","67","63","67","","","","この醜い体になってからの姿も、本当に嫌でした。"
"","","","","68.4","74","68","76","","","","だけど、同時に『誇り』でした。だって……この姿のおかげで、"
"","","","","77.2","81","77.5","81","","","","みんなと……仲間になれたもの。"
"","","","","83.7","88","83.7","88","","","","みなさん、ありがとうございます。"
"","","","","90.8","91.8","90.8","91.8","","","","エミール？"
"","","","","92.5","101.3","92.5","101.3","","","","今、人を『守る』ための兵器になれること、本当に感謝しています。"
"","","","","101.7","102.5","101.7","102.5","","","","よせっ。"
"","","","","105.5","107.5","105.5","107.5","","","","さあ、行ってください！"
"","","","","108","108.8","108","108.8","","","","エミール！"
"","","","","109.6","112","109.6","112","","","","ぼくなら、だいじょうぶですから。"
"","","","","118","120","118","120","","","","エミール！エミールッ！"
"","","","","121.4","128.3","123","128.3","","","","エミール！エミール！エミール！エミーーーーール！"
"","","","","135","136","135","136","","","","……やれやれ。"
"","","","","137.5","142","137.5","142","","","","カイネさんは乱暴だし、シロさんは口うるさいし、"
"","","","","143","146.5","143","146.5","","","","肝心な時に、ケンカしないといいけれど。"
"","","","","148","151","148","151","","","","……もう、ぼくは仲裁できませんからね。"
"","","","","161","162","161","162","","","","<NIER>さん……"
"","","","","165.3","166.3","165.3","166.3","","","","ぼく……"
"","","","","172.8","183","172.8","183","","","","あなたにもう一度……会い……たい。あなた……に……"
"","","","","188.3","196","188.3","196","","","","死にたくないなあ……死にたく……ないよお……"
"","","","","204","206.9","204","206.9","","","",""
""
