"0","2","26","4294967295","9.9","13","9.9","12.5","","","","Tieni. Questo biscotto è per te."
"","","","","15","18","15","18","","","","Ti ringrazio, Yonah. Sono sazio."
"","","","","18.5","22","18.5","21","","","","Anche oggi? Mi hai detto così anche ieri."
"","","","","22.6","26.5","22.6","25","","","","È un po' che non mangi nulla..."
"","","","","33","36.4","33.5","36","","","","Dai. Prendine almeno metà."
"","","","","40.5","44","40.5","41.5","","","","... Grazie."
"","","","","59","61","59","61","","","","Perché? Perché?"
"","","","","72.9","74.2","73","74.2","","","","Ehi..."
"","","","","92.2","96.1","92.5","95","","","","Grazie di esserci sempre."
"","","","","97","99.7","97","99.7","","","","Ah, tieni! È la tua metà."
"","","","","102","104","102.3","104","","","","Grazie, Yonah..."
""
