"0","2","26","4294967295","5.2","7.5","5.2","7.5","","","","Nun, ist das nicht herrlich?"
"","","","","8.2","11.3","9.5","11.3","","","","Ich freue mich für sie."
"","","","","14.5","21.9","15.6","20","","","","Weißt du, Sonnenschein, die Runenpest hat dich beinahe völlig eingenommen."
"","","","","22","23.7","21.5","23.7","","","","Ja, ich weiß."
"","","","","24.3","31.7","24.3","31","","","","Aber wir haben Spaß gehabt, verdammt. Oder?<LF>Töten und töten und noch mehr töten ... Das war irre!"
"","","","","32","35","32","35","","","","Ja ...? Hm ..."
"","","","","38.5","43.3","39","43.3","","","","Warte ... Nein. Nein, nein, nein! Das hat gar keinen Spaß gemacht!"
"","","","","43.6","50.5","45","50","","","","Ich habe dich zu einer Killermaschine gemacht!<LF>Ich verbreite Unheil und Chaos in der Welt!"
"","","","","51","54.9","50.5","54.9","","","","Doch jetzt fühlt sich alles so leer an! Warum?! Das verstehe ich nicht!"
"","","","","61.7","69","61.5","69","","","","Tut mir leid, anscheinend warst du etwas zu lange in mir, ... Sonnenschein."
"","","","","70.3","76.5","72","76","","","","Stopp! Sei nicht so nett zu mir! Gib mir nicht dieses Gefühl!"
""
