"0","2","26","4294967295","2.7","4.7","2.7","5.2","","","","Madre mía, ¡aquí tiene que haber cientos de máquinas!"
"","","","","5.2","8.4","5.5","8.4","","","","Sí, pero a saber las que podremos usar."
"","","","","9.8","13","10","13.2","","","","¡Vaya! ¡Fíjate! ¡Esta parece nueva!"
"","","","","14","17","14","17","","","","Eh, ten cuidado, ¿vale? ¡Este sitio es peligroso!"
"","","","","19.5","20.8","19.5","20.8","","","","¡Estoy biiien!"
"","","","","24.9","25.5","24.9","25.5","","","","¡Oh, no!"
"","","","","26","27","26","27","","","","¿Eh?"
"","","","","28.9","29.4","28.9","29.4","","","","¡Cuidado!"
"","","","","48.8","49.9","48.8","49.9","","","","¡¿Jakob?!"
"","","","","50.1","54","50.1","54","","","","Ay, no, esto no puede estar pasando... ¿Jakob? ¡Jakob!"
"","","","","66.5","70","66.5","70","","","","¡Nooooooooo!"
""
