"0","2","26","4294967295","3.6","6.5","3.6","5","","","","Damn! Where'd they go!?"
"","","","","8.1","11.5","8.2","10.5","","","","Get 'em! Don't let 'em escape!"
"","","","","14.8","18","14.8","18","","","","Are we gonna die, Mom?"
"","","","","19","21","19","21","","","","My child..."
"","","","","21","23.5","21","23.5","","","","I see somethin' over there!"
"","","","","25.5","29.6","25.5","29.6","","","","You're almost grown up now, my child. Stay strong."
"","","","","31","33.7","31","33.7","","","","You must run now. Do you understand? Run as fast as you can."
"","","","","34","35.5","34","35.5","","","","What about you?"
"","","","","35.6","38.5","35.6","38.5","","","","I'll challenge them and give you time to escape."
"","","","","38.8","40.8","38.8","40.8","","","","No! You can't!"
"","","","","41","46","41","46","","","","Be safe, my child. Be safe and happy."
"","","","","46.2","52.5","46.2","52.5","","","","Promise me that you will remember your mother."
"","","","","52.8","56.7","52.8","56.7","","","","Mom? Mom, wait! Let's go together!"
"","","","","57","61.7","57","61.7","","","","Mooom!"
"","","","","62.3","64.7","62.8","64.7","","","","Here! They're in here!"
"","","","","74","83","74","83","","","","Mom, no! Don't leave me!"
""
