"0","2","26","4294967295","5.2","7.5","5.2","7.5","","","","행복해 보이는군."
"","","","","8.2","11.3","9.5","11.3","","","","그래, 다행이다."
"","","","","14.5","21.9","15.6","20","","","","카이네…… 네 몸은 이미 내 의사로는 어떻게 안 될 정도로 침식당했다."
"","","","","22","23.7","21.5","23.7","","","","알고 있어."
"","","","","24.3","31.7","24.3","31","","","","아, 젠장. 즐거웠어…… 죽이고 죽이고 죽이고…… 대만족이다!"
"","","","","32","35","32","35","","","","……그런가…… 윽."
"","","","","38.5","43.3","39","43.3","","","","……아니야…… 아니야, 아니야, 아니야! 즐겁지 않아!"
"","","","","43.6","50.5","45","50","","","","너를 집어삼키고 폭력의 화신이 되어서 세상에 악의를 마구 뿌리려고 했는데."
"","","","","51","54.9","50.5","54.9","","","","왜 이렇게 허무한 거야! 왜 이렇게 슬픈 거냐고!"
"","","","","61.7","69","61.5","69","","","","아마…… 내 안에 너무 오래 있었던 탓이겠지. ……미안하다."
"","","","","70.3","76.5","72","76","","","","나한테…… 다정하게 굴지 마! 이런 기분 느끼게 하지 말라고!"
""
