"0","2","26","4294967295","8.5","13.2","8.5","11","","","","Isso é você...?"
"","","","","17.6","19.5","17.6","18.5","","","","Yonah!"
"","","","","25","28.4","25","28.4","","","","Isso é...meu...corpo?"
"","","","","28.3","31.9","28.3","31.9","","","","Sim, Yonah. É seu e somente seu."
"","","","","35.2","40.5","35.2","40.5","","","","Você parece...maior do que antes. Como você cresceu."
"","","","","40.8","44.6","40.8","44.6","","","","Bem, sim, acho que você não me viu há um tempo."
"","","","","44.7","48","44.7","47","","","","Eu tenho dormido todo esse tempo?"
"","","","","49.8","51.6","49.8","51.6","","","","Algo assim."
"","","","","52.1","56.5","52.1","56.5","","","","É quase como se eu fosse uma princesa de algum conto de fadas."
"","","","","57.7","62","57.7","62","","","","Oh, Yonah. Estou tão feliz por ter você de volta."
"","","","","63.2","65","63.2","65","","","","Eu também..."
"","","","","67.5","68.3","67.7","68.3","","","","Kainé?"
"","","","","71.5","74.8","71.5","74.8","","","","Você e sua irmã, que vocês tenham uma boa vida, ok?"
"","","","","75","77","75","76","","","","Para onde você vai ir?"
"","","","","77.1","78","77.5","78","","","","Acho que vou-"
"","","","","78","79.5","78","80","","","","Você pode ficar conosco, você sabe."
"","","","","82.7","85","83","84.5","","","","Obrigada, mas eu vou passar."
"","","","","85","90","85.5","90","","","","Você sabe como é. Eu tenho minha própria merda para cuidar."
"","","","","90.5","91.5","90.5","91.5","","","","O que você quer dizer?"
"","","","","91.8","99","91.8","98","","","","Merda pessoal, tudo bem? Enfim... vá com calma, sim?"
"","","","","99.8","100.7","100","100.7","","","","Kainé..."
"","","","","100.7","103.5","100.7","103","","","","Ei, olhe!"
"","","","","106.5","108","107","108.3","","","","É lindo!"
"","","","","114.3","118.7","114.5","119.7","","","","Durante muito tempo, ouvi alguém me dizendo como eles queriam ver a luz..."
"","","","","121.5","125","121.8","125","","","","E agora, eles podem finalmente vê-la."
""
