"0","2","26","4294967295","10.3","12","11","12","","","","Sono spariti?"
"","","","","15.2","18","15.5","17","","","","Ehi, stai bene?"
"","","","","20","27","19.2","27","","","","Sì... credo. Mi dispiace. Presto finirà tutto, lo prometto."
"","","","","32.8","39.3","33","39.5","","","","E quei mostri? Torneranno... Torneranno ad attaccarmi?"
"","","","","40.3","44.3","41","44.5","","","","Non temere, Yonah. Non permetterò che ti si avvicinino."
"","","","","50","54.9","50.8","54.1","","","","Tu resta qui. Io vado a cercare del cibo."
"","","","","61.3","63","61.7","63.4","","","","Ah, Yonah..."
"","","","","64.8","66.5","64.8","66.5","","","","Sì?"
"","","","","68","73.5","68.5","72.5","","","","Qualunque cosa succeda, non toccare quel libro. Intesi?"
"","","","","74","75.5","74.5","75.5","","","","Intesi."
""
