"0","2","26","4294967295","2.2","8.8","2.2","8.8","","","","Hé ! Arrêtez ! Lâchez-moi ! Arrêtez, je vous dis ! Bordel... Votre Majesté, NON !"
"","","","","9","13","9","13","","","","(Nous nous reverrons lorsque tout sera terminé.)"
"","","","","14","16","14","16","","","","(À plus tard !)"
"","","","","19.7","22.3","19.7","22.3","","","","Non ! Ouvrez cette porte ! Vous ne pouvez pas combattre cette chose seuls !"
"","","","","22.3","23.3","22.3","23.3","","","","(Tout se passera bien !)"
"","","","","23.5","28","23.5","28","","","","(Vous devez continuer ! Vous devez vaincre le Maître des Ombres et secourir votre sœur !)"
"","","","","28.3","31.6","28.3","31.6","","","","(Vous devez de nouveau connaître le bonheur d'avoir un être aimé à vos côtés !)"
"","","","","35.7","38","35.7","37.8","","","","(Bon !)"
"","","","","38.6","42.5","38.6","41.8","","","","(Combien de lois nous dictent ce que nous devons crier avant de mourir au combat ?)"
"","","","","42.8","43.5","42.5","43.5","","","","(Quatre-vingt-huit, Votre Majesté.)"
"","","","","44.5","47","44.5","47","","","","(Fascinant ! Comment arrivez-vous à vous souvenir de tout ça ?)"
"","","","","48","51.5","48","51.5","","","","(Ne perdez pas espoir, Votre Majesté. Nous sommes à vos côtés.)"
"","","","","52","52.5","52","52.5","","","","(Je sais...)"
"","","","","54.7","56.8","54.7","56.8","","","","(Faisons un nouvel essai...)"
"","","","","59.5","61.8","59.5","61.8","","","","(Pour l'honneur du masque !)"
"","","","","62.7","65.7","62.7","65.7","","","","(Pour l'honneur de notre roi ! Pour l'honneur de notre reine !)"
"","","","","70.7","73","71","73","","","","Ouvrez cette foutue porte !"
"","","","","77.3","79.7","77.7","79.7","","","","Oh, arrête ça. Allons-y."
"","","","","79.8","81.9","79.8","81.9","","","","Kainé..."
"","","","","82","87","82","87","","","","Il se bat pour toi ! Et pour Fyra ! Ne le laisse pas mourir pour rien."
""
