"0","2","26","4294967295","15","16.8","15","16.8","","","","(Fyra! Fyra!)"
"","","","","20.7","22.5","20.7","22.5","","","","(Não! Por que você me protegeu!?"
"","","","","23.2","25","23.2","25","","","","(Fyra! Diga alguma coisa!)"
"","","","","27.4","37.5","27.4","37.5","","","","(Chega, meu marido... o povo... está nervoso.)"
"","","","","38.3","41","38.3","41","","","","(Isso não importa! Fyra, você est-)"
"","","","","44.5","46","44.5","46","","","","(Obrigada.)"
"","","","","48","50","48","50","","","","(Você vai ficar bem.)"
"","","","","52.5","68","52.5","68","","","","(Obrigada por fazer... alguém como eu... sua noiva.)"
"","","","","71","77","71","77","","","","(Fyra! Não! Não saia! Fyra! Fyra! Volte!)"
"","","","","79","80.5","79","80.5","","","","(Ela se foi, meu suserano.)"
"","","","","82","85","82","85","","","","(Uma rainha mais orgulhosa, mais esplêndida, nunca haverá.)"
"","","","","85.5","87.9","85.5","87.9","","","","(Fyra...)"
"","","","","88.3","90","88.3","90","","","","(Sua vida acabou de começar!)"
"","","","","91","96.5","91","96.5","","","","(Você veio de fora... sua existência era difícil...)"
"","","","","97","100","97","100","","","","(Mas você finalmente ficaria feliz!)"
"","","","","101","102","101","102","","","","(Meu suserano ...)"
"","","","","108","114","108","114","","","","(Nós estávamos indo viajar. Para ver coisas novas. Para ficarmos juntos.)"
"","","","","116","119","116","119","","","","(Nós estaríamos juntos para sempre.)"
"","","","","120","123.5","120","123.5","","","","(Prometemos um ao outro!)"
"","","","","131.5","134.9","131.5","134.9","","","","(Todos os homens, pegue em armas! Os lobos morrem hoje à noite!)"
"","","","","136.9","141.7","136.5","141.85","","","","Eu repensaria esse curso de ação, Rei. A frente está uma batalha que você não pode vencer."
"","","","","141.9","143","141.9","143","","","","(Meu suserano, não devemos!)"
"","","","","143","144.2","143","144.2","","","","(Então eu vou sozinho!)"
"","","","","144.2","145","144.2","145","","","","(Você não pode, meu senhor!)"
"","","","","145.3","151","145.3","151","","","","(Eles devem morrer! Mate os lobos! Mate todos eles!)"
"","","","","155","158","155","158","","","","(A rainha desaprovaria muito essas ação!)"
"","","","","158.7","160","158.7","160","","","","(......)"
"","","","","160","164","160","164","","","","(Você é o rei e líder do povo mascarado.)"
"","","","","166","168.5","166","168.5","","","","(Seu dever é para o seu povo e seus lares.)"
"","","","","168.6","172","168.6","172","","","","(Embora a ameaça dos lobos pairam grandes, devemos primeiro solidificar as defesas de Facade.)"
"","","","","173.5","180","173.5","180","","","","(Eu imploro a você, não traga vergonha à memória da rainha. Como governante - ou marido.)"
""
