"0","2","26","4294967295","5.2","7.5","5.2","7.5","","","","Bem, não é uma maravilha?"
"","","","","8.2","11.3","9.5","11.3","","","","Estou feliz por eles."
"","","","","14.5","21.9","15.6","20","","","","Sabe, florzinha, o Rabisco Negro quase tomou conta de você completamente."
"","","","","22","23.7","21.5","23.7","","","","Sim, eu sei."
"","","","","24.3","31.7","24.3","31","","","","Mas porra, nos divertimos, hein? Matar e matar, e mais matança... Que loucura!"
"","","","","32","35","32","35","","","","Sim...? Ngh..."
"","","","","38.5","43.3","39","43.3","","","","Espere... Não. Não, não, não! Não foi nada divertido!"
"","","","","43.6","50.5","45","50","","","","Te transformei em uma máquina de matar! Espalhei o mal e o caos pelo mundo!"
"","","","","51","54.9","50.5","54.9","","","","Mas tudo parece tão vazio agora! Por quê!? Eu não entendo!"
"","","","","61.7","69","61.5","69","","","","Desculpe, parece que você ficou muito tempo dentro de mim...florzinha."
"","","","","70.3","76.5","72","76","","","","Pare! Pare de ser legal comigo! Não me faça sentir assim!"
""
