"0","2","26","4294967295","9.9","13","9.9","12.5","","","","Aqui. Pode pegar o biscoito."
"","","","","15","18","15","18","","","","Não se preocupe, Yonah. Já estou cheio."
"","","","","18.5","22","18.5","21","","","","Outra vez? Você disse o mesmo ontem."
"","","","","22.6","26.5","22.6","25","","","","Você não está comendo nada ultimamente."
"","","","","33","36.4","33.5","36","","","","Vamos. Pelo menos pegue metade."
"","","","","40.5","44","40.5","41.5","","","","... Obrigado."
"","","","","59","61","59","61","","","","Por quê...? Por quê...?"
"","","","","72.9","74.2","73","74.2","","","","...Ei."
"","","","","92.2","96.1","92.5","95","","","","Agradeço por estar sempre ao meu lado."
"","","","","97","99.7","97","99.7","","","","Oh, aqui! Trouxe sua metade."
"","","","","102","104","102.3","104","","","","Obrigado Yonah..."
""
