"0","2","26","4294967295","3","8.2","3","8.2","","","","Sem parar! Nunca! Aaaaaaaah!"
"","","","","17.8","18.8","17.8","18.8","","","","A ponte!"
"","","","","18.9","21.5","18.9","21.5","","","","Droga! Estamos p-p-presos!"
"","","","","22.7","25","22.7","25","","","","Eu tive uma ideia!"
"","","","","32.5","33.5","32.5","33.5","","","","......!"
"","","","","41","43.7","41","43.7","","","","Acho que estamos acabados!"
"","","","","45","46.5","45","46.5","","","",""
"","","","","47.5","48.6","47.5","48.6","","","","Vai ficar tudo bem."
"","","","","49.6","51","49.6","51","","","","Huh?"
"","","","","53","60.8","53","60.8","","","","Sabe... quando era jovem, eu... eu odiava meus olhos."
"","","","","61","65.2","61","65.2","","","","E agora que estou mais velho, odeio o que meu corpo se tornou."
"","","","","66.3","77","66.3","77","","","","Mas há algo mais lá agora. Algo como... Orgulho. Sabe?<LF>Quero dizer, se não fosse por isso..."
"","","","","77.5","79.5","77.5","79.5","","","","eu nunca teria me tornado seu amigo."
"","","","","82","87","82","87","","","","Adeus meus amigos. Obrigado por tudo."
"","","","","89.1","90.8","89.1","90.8","","","","Emil?"
"","","","","91","100","91","100","","","","Por tanto tempo, só causei destruição. Mas agora tenho a chance de salvar algo."
"","","","","100.2","101","100.2","101","","","","Não!"
"","","","","104","105.9","104","105.9","","","","Agora continue, ok?"
"","","","","106.2","107","106.2","107","","","","Emil!"
"","","","","108","111.6","108","111.6","","","","Não se preocupe comigo. Eu vou ficar bem!"
"","","","","116.5","118","116.5","118","","","","Emil! Emil!"
"","","","","121","126","121","126","","","","Emil, seu idiota, volte aqui! ...EMIIIL!"
"","","","","133","135","133","135","","","","...Oh céus."
"","","","","136","140","136","140","","","","Kainé é tão instável, e Weiss não consegue parar de discutir com as pessoas."
"","","","","141","144.7","141","144.7","","","","Espero que eles consigam se virar sem mim."
"","","","","145.9","150","145.9","150","","","","Bem, acho que eles só terão que aprender."
"","","","","159","161","159","161","","","","<NIER>..."
"","","","","164","166","164","166","","","","EU..."
"","","","","170.7","180","170.7","180","","","","Eu quero... ver você de novo. Eu quero ver todos vocês novamente. Só mais uma vez."
"","","","","185","194.8","185","194.8","","","","Eu... estou assustado. Eu não quero... morrer..."
"","","","","204","206.9","204","206.9","","","",""
""
