"0","2","26","4294967295","5.3","11","5.3","11","","","","Devola? DEVOLA!"
"","","","","21.5","26.4","24","26.6","","","","Popola... você está chorando?"
"","","","","27.1","30","27.3","30","","","","Não! Não morra!"
"","","","","30.8","34.7","31","34.9","","","","Sabe, Popola, entendo agora por que somos gêmeas."
"","","","","35.95","41.3","36.5","41.3","","","","É porque... porque nascemos sem almas."
"","","","","42","48.5","43","48.8","","","","Devola, não consigo parar o sangramento. Meu Deus, eu não consigo parar!"
"","","","","49","57.9","49","57.9","","","","Este mundo é tão... tão solitário para alguém sem alma. Há muita... frieza."
"","","","","64.7","73","65","73","","","","Não temos uma alma... e ainda assim, de alguma forma, nossas lágrimas ainda funcionam. É meio estranho."
"","","","","75","78","75","78","","","","Desculpe, irmã. Eu... te amo."
"","","","","78.5","84","78.3","83","","","","Devola? Devola! Não vá!"
"","","","","84","87.6","84.5","87","","","","Não! Não, eu não posso ficar sozinha!"
"","","","","87.8","92","89","91","","","","Devolaaaaaaaaaaaa!"
"","","","","98.9","103.4","99.4","103.4","","","","Popola, vamos parar com isso agora."
"","","","","105.6","111.1","106.3","111.1","","","","Parar? Parar? Agora você quer parar?"
"","","","","114.1","117.4","114.1","117.4","","","","Você acha que pode se dar ao luxo de parar?"
"","","","","118.3","122.5","118.3","124","","","","Você cortou minha irmã como um maldito animal e agora você quer parar!?"
"","","","","124.4","126.25","124.8","126.25","","","","Popola, espere! Não precisa..."
"","","","","126.4","129.3","126.9","130.8","","","","Ninguém precisa parar! É tarde demais para parar!"
"","","","","129.4","132.5","131.2","133","","","","NINGUÉM VAI PARAR!"
""
