"0","2","26","4294967295","13.6","15.85","13.6","15.85","","","","...O que eu fiz?"
"","","","","17.2","22.6","17.2","22.6","","","","Eu matei pessoas inocentes... matei todas elas."
"","","","","25.5","28.8","25.5","27","","","","Mas você nos salvou."
"","","","","29","29.5","29","29.5","","","","...Hã?"
"","","","","29.7","32.7","29.7","32.7","","","","Se não fosse por você, todos estaríamos mortos."
"","","","","33.1","34.2","33.3","34.2","","","","Nós devemos a você."
"","","","","35.5","39.7","35.7","39.7","","","","Mas... mas eu..."
"","","","","39.7","40.5","39.7","40.5","","","","Está tudo bem."
"","","","","52.1","57.5","52.1","57.5","","","","Sério. Não olhe para trás."
""
