"0","2","26","4294967295","8","9.6","8","9.6","","","","Muito legal."
"","","","","10.1","13.6","10.1","13.6","","","","Agora, se quiser salvar sua preciosa Kainé..."
"","","","","13.8","16","13.8","16","","","","Existem duas maneiras de fazer isso."
"","","","","16.3","20.9","16.3","19.5","","","","Uma é mergulhar sua espada no peito dela."
"","","","","21","25.5","20.5","25.5","","","","Afinal, é isso que ela quer. Liberdade dos fardos. Liberdade da vida."
"","","","","25.8","26.9","25.8","26.9","","","","Qual é o outro caminho?"
"","","","","27.1","33.4","27.1","32","","","","A outra maneira... é torná-la um ser humano normal novamente."
"","","","","33.6","39.4","33.3","38","","","","Mas, para que isso aconteça, você precisa trocar sua própria existência pela dela."
"","","","","39.7","42.6","39.7","42","","","","Bem, aí é com você! Boa sorte com isso."
"","","","","42.8","48.7","42.6","47.8","","","","Você é aquela sombra. Aquele que vive dentro de Kainé. Por que está tentando ajudá-la?"
"","","","","49","52.4","49","52","","","","Provavelmente pela mesma razão que você é."
"","","","","53.8","57","53.8","56.3","","","","Chega de conversa. Faça a sua escolha!"
""
