"0","2","26","4294967295","8.5","13.5","8.5","13.5","","","","(A Rainha Fyra era uma mulher gentil.)"
"","","","","14.5","17","14.5","17","","","","(Todos em nossa cidade a amavam, não?)"
"","","","","19","20.5","19","20.5","","","","(Ouçam-me, homens da máscara! Quem é o nosso líder!?)"
"","","","","21","23.5","21","23.5","","","","(O rei de Facade!)"
"","","","","24","27","24","27","","","","(E quem é a amada do nosso Rei!?)"
"","","","","27.5","30","27.5","30","","","","(Rainha Fyra!)"
"","","","","30.5","33","30.5","33","","","","(Quem manchou a corte com o sangue da nossa Rainha!?)"
"","","","","34.5","36.5","34.5","36.5","","","","(Os lobos!)"
"","","","","37","40.5","37","40.5","","","","(Então, quem são os que vencerão os lobos!?)"
"","","","","41","44","41","44","","","","(Os homens da máscara!)"
"","","","","45.5","49.5","45.5","49.5","","","","(Senhor, solicito permissão para me juntar a esses homens em batalha.)"
"","","","","51","54.5","51","54.5","","","","(Peço desculpas; demorei para conseguir o consentimento de todos os cidadãos para a guerra.)"
"","","","","55.5","57","55.5","57","","","","(Você visitou... todos eles?)"
"","","","","58","63","58","63","","","","(Sim, meu senhor. Existem regras para estas situações, afinal.)"
"","","","","63.7","64.5","63.7","64.5","","","","(Regras...)"
"","","","","65","69","65","69","","","","(Elas não existem te aprisionar. Existem para que você conheça suas liberdades.)"
"","","","","70","71","70","71","","","","(Eu... sim. Eu entendo agora.)"
"","","","","72","76","72","76","","","","(Meu senhor, sois um sucessor digno de vosso pai.)"
"","","","","76.5","78","76.5","78","","","","(Você...)"
"","","","","79","84","79","84","","","","(Um Rei tolo atrai um povo tolo. Não se esqueça disso.)"
"","","","","84.5","88","84.5","88","","","","(Vós sois um povo tolo de fato, para sacrificar tanto por um idiota como eu.)"
""
