"1000","","0","1","0","EID_3000_a0020g_0001_BOOKW010_X","","","","","-1","0","0","0","26","犠牲者がまた増えたようだな……"
"","","0","1","0","EID_3000_a0020g_0002_NIER020_X","","","","","-1","0","-1","0","2","くそっ！次から次へと……"
"1001","","0","1","0","EID_3000_a0020g_0003_BOOKW010_X","","","","","-1","0","0","0","26","放っておくつもりか？"
"1002","1003","0","2","0","EID_3000_a0020g_0010_NIER020_X","","","","","-1","0","-1","0","2","ここは危険だ……戻ろう。"
"1003","","0","1","0","RID_VILWOMF_00040","","","","","-1","0","0","0","108","ああ、でも、あなた！起きて……あなた！"
"1004","","0","1","0","EID_3000_a0020g_0070_NIER020_X","","","","","-1","0","-1","0","2","村の中にマモノが入って来るなんて……"
"","","0","1","0","EID_3000_a0020g_0080_BOOKW010_X","","","","","-1","0","0","0","26","しかも、甲冑まで着込んでおる。"
"","","0","1","0","EID_3000_a0020g_0090_BOOKW010_X","","","","","-1","0","0","0","26","……お前の村も変わったな。"
"","","0","1","0","EID_3000_a0020g_0100_NIER020_X","","","","","-1","0","-1","0","2","魔王のせいだ……あの日が、すべてを変えたんだ！"
"","","0","1","0","EID_3000_a0020g_0110_BOOKW010_X","","","","","-1","0","0","0","26","もう５年か……"
"1005","","0","1","0","RID_VILWOMF_00050","","","","","-1","0","0","0","108","うっ……ううっ。"
"","","0","1","0","EID_3000_a0030_0066_BOOKW010_X_1","","","","","-1","0","0","0","26","そっとしておいてやれ。"
"1006","","0","1","0","EID_3000_a0035g_0010_VILLNYG_X","","","","","-1","0","0","0","8","ずいぶん立派になったもんだ。<LF>……ヨナちゃんもさぞ大きくなったんだろうな。"
"1007","","0","1","0","EID_3000_a0035g_0020_VILLNMG_X","","","","","-1","0","0","0","8","ヨナちゃんのことは、村のみんなも心配してるんだよ。"
"1008","","0","1","0","RID_VILOLWA_00050","","","","","0","-1","1196","0","108","ヨナちゃん、どこにいったんだろうね？<LF>早く見つかるといいね。"
"1009","","0","1","0","EID_3000_a0035g_0040_VILLNMG_X","","","","","-1","0","0","0","8","マモノに畑の食物を根こそぎ食われちまった。<LF>これから、どうやって生きてきゃいい？"
"1010","","0","1","0","EID_3000_a0035g_0050_VILLNMW_X","","","","","-1","0","0","0","108","野菜一片、果実一個でいいからお恵みを……<LF>赤ん坊が飢死にしそうなんです。どうか……"
"1011","","0","1","0","EID_3000_a0035g_0060_VILLNMG_X","","","","","-1","0","0","0","8","隣人とはここんとこずっと口をきいてないんだ。<LF>うちの畑から野菜を盗んだのがわかってね……"
"1012","","0","1","0","EID_3000_a0035g_0070_VILLNMW_X","","","","","-1","0","0","0","8","あそこの家のヤツらは、地下室にたんまり食料を<LF>貯め込んでるって噂だよ。あー、やだやだ。"
"1013","","0","1","0","EID_3000_a0035g_0080_VILLNMG_X","","","","","-1","0","0","0","8","家を焼かれました。他人の畑から野菜を盗んだ罰だと……<LF>まったくの濡れ衣ですよ。"
"1014","","0","1","0","EID_3000_a0035g_0090_VILLNMW_X","","","","","-1","0","0","0","108","あんた達に施せるものは何もないよ！とっとと帰っとくれ！！"
"1015","","0","1","0","RID_DEBOL_00031","","","<CB=BGM_B_CENTER_VILLAGE_01_DEBOL_VOCAL_OFF>","","0","-1","1003","0","23","ああ、どうした？……なんかやつれてないか？"
"","","0","1","0","EID_3000_a0035g_0110_NIER020_X","","","","","1","1003","-1","0","2","……大丈夫です。"
"","","0","1","0","EID_3000_a0035g_0120_DEBOL010_X","","","","<CB=EID_3000_a0035g_End><LF><CB=BGM_B_CENTER_VILLAGE_01_DEBOL_VOCAL_ON>","1","-1","1003","0","23","そうか……あっ、そういえば今朝、ポポルが呼んでたぞ。<LF>手紙が来てるってよ。"
"1016","1017","0","2","0","RID_POPOL_00120","","","","","0","-1","1004","0","24","また背が伸びたんじゃない？"
"","","0","1","0","EID_3000_a0040_0015_NIER020_X","","","","","1","1004","-1","0","2","そうかな。自分ではあまり感じないけど。"
"","","0","1","0","EID_3000_a0040_0020_NIER020_X","","","","","1","1004","-1","0","2","ポポルさんは、ちっとも変わらないんだな。"
"","","0","1","0","EID_3000_a0040_0030_POPOL010_X","","","","","1","-1","1004","0","24","……お世辞も成長したじゃないの。"
"","","0","1","0","EID_3000_a0040_0040_NIER020_X","","","","","1","1004","-1","0","2","本当に、昔から印象がずっと変わらなくて……"
"","","0","1","0","EID_3000_a0040_0050_POPOL010_X","","","","","1","-1","1004","0","24","はいはい。もういいから。"
"1017","","0","1","0","EID_3000_a0040_0060_POPOL010_X","","","","","1","-1","1004","0","24","エミールくんからよ。"
